"DateTime","Powerica_Charbara-GJ Pos 001 (10-Minute Capacity Factor (%))","Powerica_Charbara-GJ Pos 001 (10-Minute Generation (kWh))","Powerica_Charbara-GJ Pos 001 (10-Minute Machine Availability (%))","Timezone"
"2019-08-18 01:10:00","","183.63","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 01:20:00","","214.57","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 01:30:00","","190.57","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 01:40:00","","158.87","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 01:50:00","","123.83","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 02:00:00","","85.98","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 02:10:00","","86.45","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 02:20:00","","135.33","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 02:30:00","","115.7","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 02:40:00","","118.5","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 02:50:00","","111.67","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 03:00:00","","85.23","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 03:10:00","","84.08","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 03:20:00","","89.58","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 03:30:00","","106.08","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 03:40:00","","94.73","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 03:50:00","","117.7","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 04:00:00","","99.3","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 04:10:00","","92.75","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 04:20:00","","94.67","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 04:30:00","","113.35","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 04:40:00","","73.53","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 04:50:00","","68.63","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 05:00:00","","169.17","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 05:10:00","","91.48","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 05:20:00","","117.7","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 05:30:00","","129.53","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 05:40:00","","104.53","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 05:50:00","","138.48","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 06:00:00","","95.23","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 06:10:00","","150.33","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 06:20:00","","150.72","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 06:30:00","","134.45","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 06:40:00","","124.02","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 06:50:00","","174.97","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 07:00:00","","151.67","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 07:10:00","","90.6","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 07:20:00","","68.72","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 07:30:00","","62.8","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 07:40:00","","88.02","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 07:50:00","","114.45","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 08:00:00","","130.73","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 08:10:00","","55.42","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 08:20:00","","62.17","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 08:30:00","","56","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 08:40:00","","48.58","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 08:50:00","","37.73","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 09:00:00","","37.28","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 09:10:00","","58.95","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 09:20:00","","73.05","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 09:30:00","","68.23","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 09:40:00","","80.65","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 09:50:00","","101.03","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 10:00:00","","115.07","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 10:10:00","","113.53","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 10:20:00","","82.67","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 10:30:00","","119.15","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 10:40:00","","124.92","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 10:50:00","","280.48","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 11:00:00","","142.72","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 11:10:00","","103.6","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 11:20:00","","143.65","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 11:30:00","","263.68","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 11:40:00","","270.35","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 11:50:00","","163.57","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 12:00:00","","221.27","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 12:10:00","","181.88","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 12:20:00","","157.77","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 12:30:00","","231.68","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 12:40:00","","204.48","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 12:50:00","","250.2","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 13:00:00","","220.65","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 13:10:00","","185.2","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 13:20:00","","170.8","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 13:30:00","","164.43","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 13:40:00","","185.18","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 13:50:00","","166.02","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 14:00:00","","232.67","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 14:10:00","","228.35","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 14:20:00","","241.8","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 14:30:00","","268.43","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 14:40:00","","303.65","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 14:50:00","","271.42","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 15:00:00","","257.57","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 15:10:00","","241.22","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 15:20:00","","193.33","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 15:30:00","","146.73","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 15:40:00","","232.02","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 15:50:00","","234.25","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 16:00:00","","227.48","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 16:10:00","","186.13","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 16:20:00","","187.57","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 16:30:00","","152.87","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 16:40:00","","192.83","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 16:50:00","","197.25","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 17:00:00","","169.35","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 17:10:00","","176.25","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 17:20:00","","157.1","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 17:30:00","","149.58","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 17:40:00","","235.12","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 17:50:00","","193.55","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 18:00:00","","184.73","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 18:10:00","","181.05","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 18:20:00","","158.72","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 18:30:00","","164.52","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 18:40:00","","195.3","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 18:50:00","","155.67","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 19:00:00","","132.27","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 19:10:00","","107.73","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 19:20:00","","111.83","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 19:30:00","","114.65","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 19:40:00","","164.2","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 19:50:00","","189.7","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 20:00:00","","155.3","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 20:10:00","","124.55","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 20:20:00","","111.13","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 20:30:00","","85.93","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 20:40:00","","77.02","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 20:50:00","","77.47","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 21:00:00","","71.15","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 21:10:00","","73.5","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 21:20:00","","73.28","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 21:30:00","","39.17","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 21:40:00","","45.93","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 21:50:00","","41.9","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 22:00:00","","44.33","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 22:10:00","","54.52","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 22:20:00","","58.38","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 22:30:00","","73.28","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 22:40:00","","76.57","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 22:50:00","","72.17","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 23:00:00","","64.58","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 23:10:00","","79.92","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 23:20:00","","72.78","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 23:30:00","","74.25","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 23:40:00","","79.87","","Asia/Kolkata (GMT+5:30)"
"2019-08-18 23:50:00","","73.82","","Asia/Kolkata (GMT+5:30)"
